date,XLK,XLF,XLE,XLV,XLI
2020-09-16,0.0,0.00010814002579175852,0.00014092992890012474,0.0,0.0006695605818038403
2020-09-17,0.0,-0.0003346301724205288,0.00039221746532105625,0.0,2.8141637081256836e-05
2020-09-18,0.0,-6.199826200455992e-05,0.0002355174426272572,0.0,-1.740315900844435e-05
2020-09-21,0.0,-1.8207269787778164e-05,0.0017250511930702482,0.0,-0.0001832503725574434
2020-09-22,0.0,-0.00029877503085580905,-0.00010348841667245988,0.0,-0.0004208471265597008
2020-09-23,0.0,2.350806300379888e-05,0.0,0.0,-3.2986691677942564e-06
2020-09-24,0.0,7.849717158063146e-05,0.0,0.0,-0.00028210251508374107
2020-09-25,0.0,-0.0001357042938256559,-0.00023658215490867984,0.0,2.759255361358816e-05
2020-09-28,0.0,4.615689958868316e-05,0.0012413176046591433,0.0,0.00045485448911233725
2020-09-29,0.0,-0.0004667701860447219,0.0004242156651711313,0.0,0.00017596162939851134
2020-09-30,0.0,0.0003804923065828496,-0.0007409101070856506,0.0,-1.6955493373219235e-05
2020-10-01,0.0,-0.001237448230055235,-0.0010403319638969785,0.0,-4.635211796431541e-05
2020-10-02,0.0,0.00029303376100272497,-0.0004748293151274824,0.0,0.0
2020-10-05,0.0,-0.0002861626051520798,-0.00028113094377793865,-4.348854345175996e-05,0.0
2020-10-06,0.0,-0.0003304694093903116,0.0006772079482538698,-6.087798158759424e-05,0.0
2020-10-07,0.0,8.13456790000934e-05,-0.00079667211390167,-0.00048245570870127785,9.839194521285844e-05
2020-10-08,0.0,-0.0004615059416624256,0.00019423059910966066,0.0003466290115242235,-8.880107779929727e-05
2020-10-09,0.0,-0.000133716368948898,-0.00027778211635959385,-0.00038939541860704677,-0.0005196649469420762
2020-10-12,0.0,0.001239116313506782,-5.118743647781175e-05,1.892289377888521e-05,-0.0008297150628466994
2020-10-13,0.0,0.00045035314800205247,0.0,-0.00014794973774544162,-0.00046962573459958525
2020-10-14,0.0,-0.0027118596664702783,0.0015326120734727477,0.0013702693184021297,-5.280941521552385e-05
2020-10-15,0.0,0.0009130359660625727,-5.418893353189239e-05,-0.0006937120425666593,0.0
2020-10-16,0.0,0.000707915952124488,0.0,-3.998749881445876e-06,0.0
2020-10-19,3.600583353938906e-05,-9.744635952508454e-05,0.0,-0.0012431597200562318,0.0
2020-10-20,0.00039414545300290064,0.00018927613904528654,0.0,0.0001301007818097732,0.0
2020-10-21,-0.00015857094228740007,-5.4287920310564136e-05,0.0,-0.0006955732994673186,0.00029241069396029515
2020-10-22,0.0002568049117204029,0.0,0.0,-0.0002780439959458045,0.00015727596044051644
2020-10-23,0.0014136022501756587,-0.00031612950393733393,0.0,-0.00031917595323916766,1.3104950095764055e-06
2020-10-26,0.0016190122637440214,-9.211947357891178e-05,0.0,0.0006589476672593519,0.0001860514599077113
2020-10-27,-6.305110399898999e-05,-0.00012828937501221883,0.0,-0.0033097088211107442,-0.00044913172888092824
2020-10-28,0.0,-9.544476966792608e-05,0.0,-7.816605607421954e-05,-0.0002696871224469389
2020-10-29,0.0,-0.0002420008141858809,0.00016381465755586458,-5.499213037249606e-05,0.0001089860432555402
2020-10-30,0.001262483335467994,-0.000649031199283627,0.0002812542045443942,0.0,0.00037886127302066676
2020-11-02,0.00011253634971009998,-0.0005878565016908488,0.0013885666486099328,0.0,-0.000620807899919015
2020-11-03,-6.292586652639922e-05,0.0007289444715166456,-0.0012731148142517395,0.0,0.0004261110785509675
2020-11-04,-0.0003051197228668414,0.0014016564173860533,0.0017180348907626624,-0.002501878373980473,0.0008253781145530132
2020-11-05,8.549116570499652e-05,-0.00044772409358816265,-0.00042993472575612754,-5.342744219854867e-05,0.00040180149886383145
2020-11-06,9.42316598810726e-05,0.0001490917880221086,-0.0003763383043612401,0.0,0.0005905784654939804
2020-11-09,0.00024289887991684633,-0.0020314916045094367,-0.0006914581860264761,0.0002076641028058769,-0.002166045371425672
2020-11-10,0.0010843627675171043,0.000858611392811984,0.0004742684784598134,-0.0003301714403284797,-0.00012259488576833074
2020-11-11,0.0005529736878975384,0.0007969739561045598,2.54551901603391e-05,0.00043897018140867834,0.0009415256962992619
2020-11-12,0.001578174038494177,-0.0005534105897467307,-0.0006304862969179514,-0.0005595533825211702,-3.572009740925522e-05
2020-11-13,-0.0010085508757039679,0.0007787966327322647,-0.000337072534717126,0.0006417935776928308,-0.0006406413992362015
2020-11-16,0.0004898196967632532,-5.8243479046043506e-05,-0.0007977576232091448,-2.5138377526955724e-05,0.0006156391997201042
2020-11-17,-0.0002392644728372873,0.0,0.00017436890469452583,-0.0005657848985834354,0.00022194855023490242
2020-11-18,-0.0002583248307372641,-0.0005780394984121226,-0.0006441015100666542,-0.0008478934023589318,2.960419974509589e-05
2020-11-19,-0.00012412438988913677,0.0003345772214599968,-0.00045186842995383454,-0.0005190604035896001,-0.0006767109270678972
2020-11-20,-0.0005127646182623714,0.00021954414487313748,-0.00038954675925213637,-0.0007075453947033856,-0.0005052217024151635
2020-11-23,0.0001653817720030731,-0.0010551891602227318,0.00021114554280741304,-5.201677633637929e-05,0.000271921280417325
2020-11-24,-0.002078982936072903,-0.0007504294898334721,0.00014588972686574447,0.0,0.001179309051614606
2020-11-25,0.0012870308681437574,-0.00038795413860699354,0.0003238074598725907,0.0,-0.00035214497529755136
2020-11-27,-0.0006743027181875662,-0.0002218615944783143,0.0004984648238015952,0.0,-0.00041010195894786947
2020-11-30,-0.0005487298428458327,0.00014732221747864536,0.0010663618402846338,0.0,0.0009804038679738093
2020-12-01,0.000496374156404409,0.000981491723988472,0.00022087995390216957,0.0,-0.0008334457056536667
2020-12-02,0.0002882721637305305,-0.0009005122139916127,0.0008908116223337364,0.0,0.0002110386200166644
2020-12-03,0.0006730142147603394,0.0005667036988878537,-0.0005135366591007043,0.0,-0.00038486484278395835
2020-12-04,-0.0024334820188418585,-0.0009967154129190664,0.0009044361131232481,0.0,-0.0005619413349984971
2020-12-07,-0.0004337936883178598,-2.9394942670177527e-05,3.9146065926573405e-05,0.0,0.00022125808535863696
2020-12-08,-0.0004958747753461762,-0.00021998031920079814,0.0009321845870449672,0.0,-0.000479040417369291
2020-12-09,0.0005089995509211219,-5.740337448576155e-05,-0.00035962956773020886,0.0,0.0007595215660601081
2020-12-10,0.0013234827176243115,-0.000293941283257717,0.0019863787720768985,0.0,-0.001174601699527985
2020-12-11,0.0006612571916442851,0.0007719064143776004,-4.232790839482297e-05,-0.0001579451056332351,0.0011700259446908935
2020-12-14,0.00031430413433629806,0.0001811267724015231,-0.0001307629670275246,0.0005609822282532313,-9.096333432191724e-05
2020-12-15,-0.001259084466448825,-0.0004799957480985881,-0.0008735518589148863,-0.002519617507545759,-0.000308874349174066
2020-12-16,-0.0008730469043680908,-0.00016555579247132926,-0.00016689327203951192,-0.0013917174100372765,0.00112440847683645
2020-12-17,0.00039350797639791974,-0.0006068263260583856,4.748226433064154e-05,9.49296016048479e-05,-4.5114231007812985e-05
2020-12-18,0.00028023389710916,0.00041475409542974167,3.213848822001381e-05,-0.0003898968549378059,0.0
2020-12-21,0.001347639566678874,-0.0013044461410143117,0.0007770387812133091,0.0009509959565596405,0.0
2020-12-22,-5.310900933875557e-05,-6.0603427751331665e-05,-0.0001304565680221384,0.0006077093825572938,0.0
2020-12-23,0.0,0.0,-5.580857187675139e-05,0.0012222091159022723,0.0
2020-12-24,0.0,0.0,0.00017359278423282118,0.00016422657813108671,0.0
2020-12-28,0.0,0.0,0.00029970290779651493,0.0007457034560148841,0.0
2020-12-29,0.00030182542761425556,0.0,5.525416906117256e-05,0.0005168798318732638,0.0
2020-12-30,0.00039271149021243517,0.0,-0.0002380567006942685,-0.0008092159991169486,0.0
2020-12-31,0.00048231872841102494,0.0,-4.4590640193953566e-05,0.00017518624917969318,0.0
2021-01-04,-5.773025136232915e-05,0.0,0.00019332124634958492,0.0008072041896630517,0.0
2021-01-05,0.0,0.0,-0.0017571956061882622,-4.0315956145741496e-05,0.0
2021-01-06,0.0,0.0,0.0007944875312938974,0.0027775560918852724,0.0
2021-01-07,0.0,0.0,-0.0024071771049593376,0.0005178987062203534,-0.0006525766058199581
2021-01-08,0.0,0.0,-0.00027634908457451515,-0.0003453882408023911,-0.0002642630858484418
2021-01-11,0.0,0.0,0.0009362726698877458,0.0005769908234473282,0.001450407232922428
2021-01-12,0.0,0.0,-0.000468723497237534,0.0014422619593606693,0.00012087804645468064
2021-01-13,0.0,0.0,0.001984009080934667,-0.0020045781956162505,6.69915011587769e-06
2021-01-14,0.0,0.0,0.00037681454649509646,-0.0009993540415644553,8.216350495332714e-05
2021-01-15,0.0,0.0,-1.8452020096886055e-05,-0.0003960564652737619,-0.0017677815963800404
2021-01-19,0.0,0.0,0.00019368915007910977,-0.0023443504000083696,-0.00015087154917278387
2021-01-20,0.0,0.0,-0.00011500010985744991,-0.0013590536940353989,0.0013319441155167215
2021-01-21,0.0007776835578204043,0.0,-0.0008047692350848641,-0.0006318067526169117,0.001973781020481751
2021-01-22,0.0009003557113304967,0.0,0.00030768731219883727,1.1664730589858153e-05,-0.0009381655409593237
2021-01-25,-0.000642140509348975,0.0,0.001487248785369058,-0.00019101127071888139,0.0022154782758897077
2021-01-26,0.00022795383714336516,0.0,0.00016311068683540493,-0.00039043148180470475,8.894905086974232e-05
2021-01-27,-0.0029068335327692104,0.0,-0.0005725905130395545,-0.00055128223364559,0.0007119283643666956
2021-01-28,-9.330117984188965e-05,0.0003262095800199502,0.0008288043345490116,-0.0002483221784859593,-0.0006575601059416901
2021-01-29,0.0011846829895187847,-0.0008118814913090453,0.0012929888591085904,-0.00031915340629523777,-0.0011444061499119643
2021-02-01,-3.6685851698081336e-05,0.0005031198487697047,0.00040368987700160235,-0.00031672886667378255,0.0002494731324366459
2021-02-02,0.0005012554682127272,7.25366152080772e-05,-0.00026140579931949046,0.000390363117377492,0.0006002510478050509
2021-02-03,-0.0012348243510891827,0.0006127937448391498,0.00041312155568253657,0.0020231084709496283,-0.00048569845733438126
2021-02-04,-6.665224072151439e-05,-0.00017600611612272437,0.0003255157007910483,-5.1303641551178745e-05,0.00024277339260724142
2021-02-05,2.741138015164959e-05,0.00023228411700478322,6.3740799512831355e-06,0.0,0.0001959406724195576
2021-02-08,0.0017842594990204294,-0.00010874736960829894,0.0003213380579699597,0.0,-0.00021683342577067036
2021-02-09,-0.0005596859081294569,-0.0004931910170141433,-5.26554064213757e-05,0.0,-0.0005849434517605984
2021-02-10,0.0009977166474011475,0.00039399551891050903,0.0,0.0,0.00011351480253851199
2021-02-11,-0.0003124377585413192,-0.0001034917035471784,-0.0004239339620688561,-0.00027866730153788247,0.00011269793951137799
2021-02-12,0.0013835548677823698,-0.000401091086631132,4.04842356240558e-05,-5.025187005629794e-06,-2.4894748777885377e-05
2021-02-16,-0.0029484246667585484,-0.0008375846291836765,0.001189085114590143,0.0003315296069090364,1.5485078400435827e-05
2021-02-17,-0.00022493481558694288,0.00014374150883432094,-5.054663755531987e-05,0.0008287671403518588,-0.0002460471932362473
2021-02-18,-0.0007045871772975986,-0.0006360277474203072,0.0,0.00020099306206051843,0.0006386738514953624
2021-02-19,0.000875643876428846,0.0008845310192410538,0.00032521856915191695,0.00010320298296588033,-0.0007559886589915981
2021-02-22,-0.0004917951657615319,-0.0005988211107820432,0.0003411224308475911,-4.969704296688644e-05,-0.00013071970593716837
2021-02-23,0.0006579734970611405,0.0001296183099177307,0.00013146247048917417,0.0,-0.00020113988798269752
2021-02-24,-0.001516038964140533,0.00026736539118510036,0.0007443227292269607,0.0,-0.00011529307093710298
2021-02-25,0.0025652783707229452,0.0007167559089508017,-6.063358114521931e-05,0.0,0.0005176423223520097
2021-02-26,-0.00028243833875202825,0.0008582732597409191,0.0,0.0,-5.286452220029297e-05
2021-03-01,-5.689567845050167e-05,0.0005529057227727399,-0.0016202525761469793,0.0,-0.0006906336120244246
2021-03-02,0.0,-0.00020085020118630327,2.369700310049051e-06,0.0,0.00018846013533690734
2021-03-03,0.00026808312077708637,0.0005068785474186366,0.00034512264473089937,0.0,-0.0007984673920815811
2021-03-04,0.0007863129348963662,-6.0140327801021526e-05,0.00045357477681615545,0.0,-0.00037480874330019583
2021-03-05,-5.545199841159627e-05,0.0005790865029725978,-0.001814277363195041,0.0,0.0007996344065199809
2021-03-08,-0.0019551079912225903,0.0005376571290978552,0.0008500295525299445,0.0,-0.00032925865120354164
2021-03-09,0.0013611106632585228,-5.688181949165948e-05,0.0010242732363778709,0.0,0.00043175256566680754
2021-03-10,0.00010284014126692852,0.0,-0.0011357713602270145,0.0,-0.0005127288742793183
2021-03-11,0.00041242885526174435,0.0,-0.0007482798357367666,0.0,0.0002853519709978349
2021-03-12,3.631330255610758e-05,0.0,-0.0006269085572848708,0.0,-0.0008517764127593771
2021-03-15,0.0004533195276624788,0.0,0.0005336254422778629,0.0,-0.0007848257112399725
2021-03-16,-0.00022627433268772304,0.0,-0.0003120183680205553,0.0,0.0005406301034699748
2021-03-17,0.00025396764622092434,-4.033982369615763e-05,0.0013011605631762832,0.0,-0.00046038389540182807
2021-03-18,-9.987194793957249e-05,-0.0009558560569939628,0.0005144200084649372,0.0,0.0006092132403429527
2021-03-19,0.0007252307844965357,-0.0002158942965564244,0.00030186221632876004,0.0,-0.0007680454942244726
2021-03-22,0.000992125144674147,4.148034620712576e-05,-4.4076360591035895e-05,0.0008620290042583495,-0.00025253593275312395
2021-03-23,0.0007701571368905755,0.00013221849123406452,0.0,3.630581217879941e-05,0.0014343914133056444
2021-03-24,-5.895958599580785e-05,0.00022684120736182325,0.0,-0.0007961170832043891,0.0006217714826850854
2021-03-25,0.0,2.8092666752571904e-05,-7.944002706503149e-05,0.000730748400062907,0.0005811168183774141
2021-03-26,0.0,-0.00036168627548733347,-0.00019039142526195568,-0.00029215271178119166,0.0015858458788895501
2021-03-29,0.0014180489243019567,-0.0008099781095251433,-0.0002018885831593387,0.00016109371913538304,-0.0011789181925576193
2021-03-30,0.001588302939562759,0.0005222334429302322,0.0001301544149910139,0.0007076926364829671,0.0004134849844248892
2021-03-31,0.0004790951519034021,-0.0009357612967301635,0.00027426982399810006,0.00021148986296457435,5.842023901910835e-05
2021-04-01,-6.550651403654154e-05,-0.0011647476727792917,0.0005187056307830128,-0.000288988436854141,-0.00013215792620707343
2021-04-05,0.0,-0.0016983350200317098,-4.4370963967386325e-05,-0.0003894433069730747,-0.0007620386692532552
2021-04-06,0.0,0.0003430339373651457,0.0,-0.00040561452365192987,-9.058771533697304e-05
2021-04-07,0.0,0.0002004296474210963,-0.0004946372471123511,-1.9296190865773473e-05,-0.00027853687545247485
2021-04-08,0.0,0.0007299533870276642,-0.00019800271865878384,8.72589348116262e-07,-0.0007016878023019748
2021-04-09,-0.0007687217864022979,-0.0005480296703562339,-0.00019426094554511955,2.3972009306512355e-05,-3.734341420975512e-05
2021-04-12,0.00018914665784523454,-0.0005284248332189182,0.0004796278464903057,-0.0007299310287573678,-0.0006764658348823617
2021-04-13,-0.0006737700394028666,-0.00010612528536145138,-0.00027292205280336345,-0.0007986414190326564,-0.0003784643442725405
2021-04-14,6.32401644907734e-05,-0.00019136747712794074,-0.0005942886392951657,0.0002726632985465244,0.0009402402088286799
2021-04-15,-0.0009551695301883358,0.0006705073137368146,0.00015738439594103584,-0.0005483422062287767,-0.000858119666542803
2021-04-16,0.0002446312868012343,-0.0005238381702450864,0.0008962254484567129,0.0003463126329691358,3.98160884444653e-05
2021-04-19,-7.102302713294482e-05,-0.00012384848471952108,4.534989771666906e-05,0.00043924304275555845,0.0003342335197272378
2021-04-20,-0.0003294758566675423,-0.000706233242046572,-0.0010022409334029445,0.0010026166858268782,-0.0005254354602654807
2021-04-21,-3.4128248769087065e-05,-0.0004893827824476839,0.0006428359526316725,-0.00021754125192244354,0.0006536463275316343
2021-04-22,0.00017495799880319415,-0.0004361204769344595,0.000198536641444498,-0.0003654453801633451,0.00017848156096022337
2021-04-23,-0.0001575405066856519,-6.971000637848912e-05,-0.0001068122315839658,0.00010639059597413926,0.000982748182620433
2021-04-26,0.00013995254026771624,0.0003194205517198258,0.00036105259364513543,-0.00033076677470293865,0.0010506104551749
2021-04-27,-0.00018370352919762755,4.072724423660188e-05,0.00025464035693326706,-3.8634678603499975e-05,-0.0007634204843678699
2021-04-28,0.0010486027912195884,-0.00029847107759576404,-0.00020341330017943122,-0.00025377655552075303,-0.0005332610780295043
2021-04-29,-4.5642601236241025e-05,-0.0004725547218197324,-0.0006329891740575257,0.0008383648858396421,-0.0016700834113763205
2021-04-30,0.0,-0.001237515436912973,-0.0003721248235137435,0.000287733583410656,0.0006833924594664697
2021-05-03,0.0,-5.658531870172823e-05,-9.532371075591919e-05,0.0008727919993391621,-0.001073437457453819
2021-05-04,0.0,0.0,-0.0001969962612855196,0.0006884921578967997,0.0011566495137825528
2021-05-05,0.0,0.0,0.0007796410801784307,0.0009949317187967414,0.001011083195631382
2021-05-06,0.0,0.0,-0.0003012966806322331,-2.05406409997435e-06,5.4300392940509725e-05
2021-05-07,0.0,0.0,-0.0005864000299609134,0.0001209774560898038,-0.0002912945776009075
2021-05-10,0.0,0.0,0.00021830064876249226,-0.00020670149035608972,0.0004277139333168021
2021-05-11,0.0,0.0,-9.04864944617682e-05,-7.4737739006000755e-06,0.0008607915218096844
2021-05-12,0.0,0.0,-0.0013434088610620198,0.0007420873486446644,0.0011110699233320156
2021-05-13,0.001384795105674251,0.0,-0.0005845502308454384,-4.5816634442966645e-05,-0.00019964308694753907
2021-05-14,-6.723607089574677e-05,0.0,0.00042637569619512173,0.0,-3.4270912317080065e-05
2021-05-17,0.0,0.0,-0.0007184900677450891,0.0,-0.0005484810281447915
2021-05-18,0.0,0.0,-0.0008021536179696755,0.0,0.0001492347337438823
2021-05-19,0.0,0.0,-0.00014228315620832996,0.0,0.00022395985525627967
2021-05-20,0.0,0.0,0.00012635709657563227,0.0,-0.00017986391494341028
2021-05-21,0.0,0.0,-0.0001998303882129419,0.0,-0.00031347015072856677
2021-05-24,-0.0010320406526222415,0.0,0.0010420360927496973,0.0,0.00017803720207522028
2021-05-25,-0.0001867940003076301,0.0,-0.0005661517855224368,0.0,-0.00022881242585819146
2021-05-26,-0.00019227432252745874,0.0,-0.00010327300597220123,0.0,0.00027904304873518806
2021-05-27,-0.00010317065958972547,0.0,-0.0009817324206412787,0.0,-0.0006264964134588448
2021-05-28,-0.0025485659114704963,0.0,-0.000302144483224081,0.0,0.0001843321961566784
2021-06-01,7.131971643195266e-05,0.0,-5.511567541750624e-05,0.0,-0.00010422445772739635
2021-06-02,-7.022869096455736e-05,0.0,-0.00048576902630990184,-0.00029112045017828643,-2.088794878139543e-05
2021-06-03,-0.000109670431855958,0.0,-4.886755903408082e-05,-0.0007813036971563087,0.00019655571747636532
2021-06-04,-6.89476734515449e-05,-0.00047875706581728447,0.0,0.00028424803072562893,0.0001432187289820505
2021-06-07,1.5214499082061928e-05,7.099045909373159e-05,0.0,-0.0047015050303015745,-0.00043923198013124987
2021-06-08,0.00032836554976669333,0.0003703718617056871,0.0,0.00027867576254160016,-0.0003573981424146408
2021-06-09,0.00011541286418426123,-0.0007782280885882622,0.0,-4.5822177494886515e-05,0.0003588736212820331
2021-06-10,-0.0007897486957129202,0.00037295816128732947,0.0,0.0,-0.00022412557058410824
2021-06-11,0.0001800989611786117,-1.7461055132976866e-05,0.0,0.0,-0.0009857132020139614
2021-06-14,0.0006881689294647244,0.00022565972321221577,0.0,0.0,0.0003464002925875384
2021-06-15,-2.6601587033046817e-06,0.0004429977476615842,0.0,0.0,-0.00019213262846880816
2021-06-16,0.00047794731941936704,-0.00030280475545486386,0.0,0.0,0.00023428122753420188
2021-06-17,-5.0997361313497845e-05,-0.0004274953322804289,0.000177693034475938,0.0,-3.309576314588921e-05
2021-06-18,0.0,0.0012886944373382272,6.256224214634067e-05,0.0,-4.577631737666472e-05
2021-06-21,0.001734572343062995,-9.604623012181618e-05,-0.0006723460726422095,0.0,0.0
2021-06-22,-0.00014860335571176953,0.0003392574222716715,0.0005205080477441753,0.0,0.0
2021-06-23,0.00023849305191566054,-0.0004255266324257354,-6.7023846925056e-05,0.0,0.0
2021-06-24,2.8438655029080714e-05,-0.00029294577409630514,0.0003384304610572491,0.0,0.0
2021-06-25,-0.0005182792285403879,0.0007337823189087204,0.00032141238087700445,0.0,0.0
2021-06-28,0.0004461900401041897,-5.572329028837043e-05,-0.00023028232680546558,0.0,0.0
2021-06-29,1.1386734809391527e-05,0.0005426819024052722,0.00010806307829984099,0.0,0.0
2021-06-30,-0.0025125626660520424,-5.5222780740007564e-05,-0.0008172959404687452,0.0004081542566670166,0.00036107879632353774
2021-07-01,-0.00046674904779591016,0.0,-5.4419044931885234e-05,0.00036612700056363795,7.942680983724048e-06
2021-07-02,-0.0012884578802908428,0.0,0.0,-4.061198490286617e-05,0.00011384083894083052
2021-07-06,0.0008742842184293251,0.0,0.0,0.0004486570682208561,-4.647672052943002e-05
2021-07-07,0.0016262627046193827,-0.0005418685686040483,0.000479920091598706,-1.3135196905591127e-05,0.00029014898284189907
2021-07-08,-0.00019006088621914666,1.8324208897491267e-05,0.0003708208178014221,0.00016358185992986754,0.001541418165594046
2021-07-09,0.00021621387520698012,-0.00014591668815396264,-0.00029594988826468034,2.3392527534579868e-05,-4.676481170155294e-05
2021-07-12,0.0004039338616911457,0.00013937106103101415,-0.0005255713926505529,0.0007321042071042722,0.0
2021-07-13,-0.00022355125356758758,-0.00030000606406216975,-0.00014289182704410163,0.00011826756180604049,0.00012822447090935347
2021-07-14,-0.000747266599806093,-0.0009877810235722128,-2.240934267045199e-05,-0.00018638779062251642,-0.00013210025812791646
