date,AAPL_SPY,AAPL_XLK,AAPL_QQQ,AAPL_alpha,MSFT_SPY,MSFT_XLK,MSFT_QQQ,MSFT_alpha,NVDA_SPY,NVDA_XLK,NVDA_QQQ,NVDA_alpha,AVGO_SPY,AVGO_XLK,AVGO_QQQ,AVGO_alpha,AMD_SPY,AMD_XLK,AMD_QQQ,AMD_alpha,ADBE_SPY,ADBE_XLK,ADBE_QQQ,ADBE_alpha,CRM_SPY,CRM_XLK,CRM_QQQ,CRM_alpha,CSCO_SPY,CSCO_XLK,CSCO_QQQ,CSCO_alpha,INTC_SPY,INTC_XLK,INTC_QQQ,INTC_alpha,ORCL_SPY,ORCL_XLK,ORCL_QQQ,ORCL_alpha,QCOM_SPY,QCOM_XLK,QCOM_QQQ,QCOM_alpha,TXN_SPY,TXN_XLK,TXN_QQQ,TXN_alpha
2020-04-16,-0.24065152560042904,1.1939302413108228,0.013569382894878386,-0.0004172806901303044,-0.26907071112157144,1.0134428684739554,0.28927464030605504,0.001832069738893046,-0.09078073851536633,0.4673700117056294,0.9914784753032417,0.003636371890186155,1.9090774433462934,-1.0496759279678567,0.6114224591172874,0.001395036763218518,-0.21766394633837374,-0.40360427207080296,1.9474076627194437,0.0019848607128443883,-0.14385350868208036,0.37138139577951956,0.8974134856492646,0.0003748494072585081,-0.015841285693014347,0.05151916902246423,1.0217766770048688,-0.0014846634037785252,-0.3182568714667879,1.4485959290863135,-0.33147789793989363,-0.0014236918413239002,-0.8851357865941151,1.3875379568738013,0.6093745063694753,0.0003489586012701953,-0.38530506793509683,1.3547639656341182,-0.17860140384338694,0.0005303788658434994,0.6020724633331725,-0.33866315443993195,0.9715886510217139,-0.0016611742194077386,-0.0745174742535498,-0.1611561710483116,1.3781197511846186,-0.0023452085900536263
2020-04-17,-0.2363247572447533,1.213030234089056,-0.013756863102537811,-0.0003736029710633363,-0.2817457424265671,0.981905377349055,0.3405971490056636,0.0020691036528250268,-0.11400964164314256,0.4080161670633513,1.0873663532442217,0.004047501494224654,1.9149792264529577,-1.033312129609214,0.5855496401876907,0.0013097715980564507,-0.22144088613679774,-0.41517311007980573,1.965255677933026,0.00202303463033779,-0.15365811322669137,0.3421545211743521,0.94279836837422,0.0004859769576769531,-0.004399832744410516,0.06661619119901552,0.9911824411802558,-0.0018985172950742074,-0.309502930485193,1.4775949230304186,-0.37541646322149574,-0.0014794970310494952,-0.8913379934408534,1.3553979436640649,0.6541475843075795,0.00021517330882054252,-0.38342750298065204,1.3596445349233148,-0.1864496515801705,0.0004983895469751886,0.6039070334215794,-0.3224438310959089,0.9504466620448513,-0.0015212538899567628,-0.08617843371597622,-0.1915845928648099,1.4270001082376953,-0.002148278519189267
2020-04-20,-0.3177923682013806,1.2502925869828334,0.021834449850528077,-0.0008677772421803709,-0.2933252503963784,0.9960626964717043,0.3360771230458004,0.0022138545875747136,-0.20237131894272067,0.4480395815769429,1.1263935035555086,0.0035019925686092667,1.8668913077006384,-1.024207659524489,0.6204928291558259,0.0007053199230181505,-0.27594431696898936,-0.3917988990253788,1.9907479782752455,0.0016546930714459978,-0.1758077620019804,0.3553751312379543,0.9491351221330039,0.0004265816912520681,0.08394712366878032,0.038076957836241876,0.9397544448279959,-0.0010746242500037251,-0.2475040862565262,1.4474806358965822,-0.40060327880740376,-0.0011460411546053515,-0.9071179058151314,1.3399513697157077,0.6855416900968312,-0.00043043799955467854,-0.3515088013677871,1.3561620096382687,-0.21241152250520723,0.0009617264362603447,0.49671800348843653,-0.2606629535055844,0.9834879908441477,-0.0018620095525388653,-0.034229302059771,-0.22924935912846411,1.4193349624312022,-0.0021705041986585056
2020-04-21,-0.3149970140881959,1.2663020583547193,0.0010410151827365225,-0.001046574845482114,-0.2896089642772643,1.00663343210505,0.3210201451722294,0.0020496702320261227,-0.1999671454069013,0.45886435955861105,1.111969215818493,0.003368421275670157,1.870705170653478,-0.9751607712686564,0.5601606630319618,0.0002746873391064725,-0.2847103660860199,-0.4078249045643314,2.015798060354786,0.0019808402412979627,-0.18358488995986538,0.3511005899360575,0.9596765070654152,0.0006476980282619966,0.07627281974998877,0.022614060820820514,0.9633681476989677,-0.0007792636139807832,-0.2557655526252807,1.4450672668024152,-0.39190487976812116,-0.0009257533983522425,-0.9042280919348495,1.3573916843143095,0.663000110989192,-0.000621384100704093,-0.35092566357274096,1.367879735206547,-0.22659260766412434,0.0008669336681530681,0.49966445489352856,-0.2805247805688507,1.0047328038178966,-0.0017983669515462613,-0.03252609061938697,-0.21933556042355284,1.406478443122065,-0.00228053833039719
2020-04-22,-0.30089770751776984,1.2949535020870826,-0.05215881680439866,-0.0006856952001073197,-0.30265641270526594,1.0966877243028783,0.2288062563656019,0.002337690365035892,-0.22297227520233387,0.504362655248001,1.0868389594371306,0.003271799596118126,1.9010591183006678,-1.1880235183445733,0.7787641652130367,-0.00041328775047575796,-0.33942771165900293,-0.29665047806205647,1.952437560636284,0.0017668071434128552,-0.18087579120168518,0.31643551813599136,0.9981974071929894,0.0005027010867020587,0.031359652468436874,-0.011620329586128353,1.0636295255121215,-0.0016245208361219774,-0.27845455905616645,1.5151187843187182,-0.4472415217697103,-0.0008867019830475992,-0.7949540451427493,0.77695328714533,1.2244398417372688,-0.0021063577133411306,-0.39700248668291443,1.5469894363402164,-0.383683240602355,0.0011428562614865427,0.4973323665720704,-0.1940325036744729,0.9028314440359734,-0.0013712719974831762,-0.047632765369924696,-0.11778046959101951,1.3030017006782213,-0.0019615322206188203
2020-04-23,-0.2723809534776027,1.24142968524936,-0.023824074461921425,-0.0008054740874400975,-0.2905463216752902,1.056958154048019,0.2605708151316646,0.0020368717578063975,-0.22709407315768135,0.5402176616271788,1.0501060048108937,0.003702548309702554,1.8776097529411007,-1.0824517552619093,0.6840126747885792,0.0005903240422439294,-0.37515863549525574,-0.22875917301533744,1.9159747569073287,0.0019290477252376667,-0.16733228579400725,0.26371330780628355,1.0433440608383373,4.4385595463162695e-05,0.02347151071623079,-0.02638255588099081,1.0901110304708619,-0.002026128904645984,-0.2564226809042323,1.4777870769746018,-0.43001685104703147,-0.0009201283514252046,-0.8226775671850838,0.8516707722461563,1.1705656118214602,-0.0016564043621569173,-0.3492139726068355,1.452635734463456,-0.33079291868898225,0.0008736391413587398,0.48417685816782013,-0.15450128620308462,0.8725358664667234,-0.0010978290100537142,-0.07154103245292687,-0.0525341992434607,1.2555999077965871,-0.0015615724743782663
2020-04-24,-0.25572031391698447,1.2070574736629935,-0.0024818023199454278,-0.000856338514656307,-0.3037060856345867,1.0844444423868993,0.24280092008975968,0.001991363994968998,-0.23040572256851655,0.547712762915693,1.044067505049623,0.0035439398995719138,1.882529379752975,-1.0906924245350464,0.6851421538533048,8.94621894715628e-05,-0.372191263254099,-0.2347605847516817,1.9194494115895202,0.0018893168106967322,-0.16464276813058507,0.2583308614741652,1.046338870819538,-6.135806182751952e-06,0.0036713299937977174,0.015294384089986846,1.062504442350375,-0.0021763166467031214,-0.2584437858084635,1.4807753448882535,-0.4294045678265678,-0.0006132682629483549,-0.8335601115919024,0.8748030595434677,1.1547804758402171,-0.0017964378844839773,-0.3507498522291981,1.4553064297446325,-0.3314110994308089,0.0010050618034743747,0.4796853428094711,-0.14391615443547773,0.8632087396392361,-0.0014197639493762541,-0.08826319263220209,-0.01734377678818666,1.232305644917148,-0.001686462406259073
2020-04-27,-0.2527059019091809,1.204872219868915,-0.0020145447842559025,-0.001029729768759203,-0.29501269803248975,1.0567950720504422,0.2645520320614995,0.0017121727073827362,-0.23196728965091948,0.5451941955176991,1.0473146769347168,0.003671531640730901,1.8771922188306018,-1.0701941146190126,0.6684207358856681,0.00022441346441604438,-0.39043664840566783,-0.19949962118201703,1.8955610218495413,0.0027108383579360945,-0.17371274454318214,0.2869332845382907,1.023879396170052,0.00028768133806585295,0.0012341424356759596,0.021689043447401857,1.0577033783416314,-0.0020840076902384802,-0.26729301024565505,1.5050312556976306,-0.44782840696861853,-0.0002888355000453594,-0.8283988935116395,0.8464824379905023,1.1790730552283035,-0.0018390193595710766,-0.35382144230771917,1.4621210930629793,-0.3362723676136533,0.0011342748455368682,0.46591549923529174,-0.09695159503386208,0.8257268020953482,-0.0010103320739414524,-0.10750457656541729,0.044692482775477105,1.183361295166621,-0.0010771979388504702
2020-04-28,-0.26748333429738835,1.2452953413863472,-0.03383653664345389,-0.0009337019941655798,-0.3022964469293853,1.0132688812932684,0.3199137042054343,0.0011828649554907946,-0.21899750217678743,0.5644048107534021,1.0140079514748785,0.004084264260323426,1.8566238068419627,-1.0336272343146404,0.6461836588531585,0.00017906386920321258,-0.3852779951224672,-0.2612723315621963,1.9600369654745369,0.002244168939408883,-0.1609744384889386,0.2521821846284271,1.0512049683476576,0.0002057592395612568,0.04191160619815906,-0.06652238289534296,1.1194780241682833,-0.0021387690054113654,-0.2592141842577835,1.5163741923622023,-0.4678771357812205,-3.74104129447694e-05,-0.830688774257927,0.8620022756426207,1.1637779514670639,-0.0017400209411503461,-0.35860599125658965,1.4926932645847562,-0.3661528453165483,0.0013242627739373626,0.4406155518516892,-0.0544264345631032,0.8011215821078194,-0.0010884114952720318,-0.10092268418294907,0.0733280470201465,1.1453112397778904,-0.0006961035067124383
2020-04-29,-0.24538414916909146,1.1516806947913505,0.049058264430311097,-0.0007191608110296245,-0.33133275003494767,1.0590405191742478,0.2998484084045154,0.0008513966812210606,-0.19273681985869906,0.4810359211232216,1.0804438255073212,0.004357100843335907,1.871591318161984,-1.159293260627125,0.7739584134086124,0.0002843982184469601,-0.3330916680860072,-0.3561899393640542,2.0106571648704366,0.002831786492436312,-0.20076090056400622,0.2100791210148688,1.1443050629209457,-0.00031572342250745986,0.04447420506807925,-0.05446129498608476,1.102725402706156,-0.0020991787435502736,-0.26794338307152477,1.5229310310065682,-0.4656218823040871,-0.00014168450364026685,-0.7867856407948928,0.8663098922839882,1.109539669987607,-0.0011916421253613551,-0.3657538209655614,1.5847184487231947,-0.4640023038672105,0.0012945115733976197,0.46554320143052214,-0.07528079007984712,0.7971321293761104,-0.0007920074362592069,-0.06908019223962643,0.035074608683599795,1.1535769778714584,-0.00032493422374319317
2020-04-30,-0.2402733335142939,1.113761620679481,0.08685348688069047,-0.0006093726175795047,-0.324884294779407,1.0658645617071407,0.2838149920297383,0.0007184261625560866,-0.14506111854589865,0.40664659000391046,1.1074191859941274,0.003993999974928188,1.844929935843216,-1.1481837233365295,0.7944132466234453,0.0006388777191994573,-0.19850375148406482,-0.5239745719621074,2.037601730021708,0.0015971039918305997,-0.2053712242986628,0.21797045709603102,1.1408831900951124,-0.0002840761776403979,0.04177485418083706,-0.045591306258396025,1.0957685447882943,-0.00210175385198608,-0.2375820789502479,1.4894537453614682,-0.46464044908488883,-0.0004419293158273073,-0.7920534957037081,0.8460329479068482,1.1397746489960097,-0.00101000095540873,-0.3222676023838215,1.5326942685614018,-0.4578468096326583,0.0008847110229635536,0.44636985092478587,-0.05260875202845905,0.7947278964785383,-0.0006100039625065157,-0.07357047450758382,0.05151644983456882,1.140038211375739,-0.0003375954328094237
2020-05-01,-0.25423522580212043,1.0826399823331312,0.13485863062035225,-0.00034474841870730513,-0.3314494920370166,1.0518037717725455,0.30578333305173055,0.0008416974504447842,-0.13592614594506644,0.4427713791345349,1.0593830575750551,0.003788941589831352,1.8537465361187657,-1.1499742047431114,0.7867186775628444,0.0005151976359071228,-0.17494315056924836,-0.49477335703817465,1.9811889685908783,0.0011977697188932093,-0.22176665704896742,0.21237436145390054,1.164607485115919,-3.600434944040984e-05,0.022327185009851543,-0.047009734272532744,1.1184036201453973,-0.0018180698111795153,-0.22275422971044365,1.5068784445341508,-0.49913842752851784,-0.0006913200565208844,-0.7877278586976353,0.9032298140319537,1.0747378707291826,-0.001188288187899367,-0.3193396867749123,1.557013831042863,-0.4866831962679417,0.0007931849329421126,0.4521707325801794,-0.06130129042484039,0.7975920309471574,-0.0006761618684309701,-0.04996073940057143,0.07876828597262209,1.0856283750314777,-0.0007336915358056357
2020-05-04,-0.26825855406240606,1.1203492722454516,0.10186655470034797,-0.00024246086326814176,-0.3241880196283217,1.0573347323440725,0.2919997536247925,0.0009751730616662461,-0.14688874267817104,0.4500175338370265,1.0609795756365563,0.003703479372796889,1.8548099252349364,-1.161586363705568,0.800002586666533,0.0004423161749970159,-0.17508314036403705,-0.5359467063615209,2.032043445905631,0.0008896358059022855,-0.21599227167042978,0.22881610696062182,1.1388106970983707,0.00015974721105766138,0.049969543277543216,-0.05485901153953954,1.101539435861584,-0.0015250295435328908,-0.2354374977350246,1.4643392186209514,-0.434561281676217,-0.001169091501028491,-0.8290049872459729,0.879818480871122,1.1431987746833976,-0.00188727767619405,-0.3304002315711298,1.5483059395541874,-0.46533939136370117,0.0005877698622029064,0.4316937204721713,-0.07694249786980156,0.8365154757810831,-0.0010528854000737805,-0.10226649558272677,0.0014989239223859308,1.2310214257585768,-0.0019736340487177626
2020-05-05,-0.2661503783709875,1.1184292970275762,0.10169817497906088,-0.0002802631881616039,-0.32794305448594363,1.0633568385981103,0.2888898398992713,0.0009482326675830487,-0.15996891012658512,0.46373735158411367,1.0596560971517168,0.003872549338310216,1.8460405689712949,-1.151037151405545,0.7973450262571539,0.0005067228680771061,-0.23996825275210884,-0.47022800403951986,2.0285436484154085,0.0018130703854570165,-0.21970593979194517,0.23150958443041736,1.1400096777563535,0.0002512863386598975,0.02006047424166867,-0.022356294532722032,1.0970311706365263,-0.0011794083181485796,-0.23484997621913348,1.4630967732028708,-0.433681323237768,-0.0011540005545361376,-0.8257834503085604,0.8725036279224667,1.1486818549061621,-0.0017863370432677,-0.31665452469797717,1.5310014167081603,-0.46016618228319356,0.0005146707822427644,0.4365200267421305,-0.08451276759205023,0.8402900188616975,-0.0010244134067564662,-0.10106932935801621,-0.0015351814642947659,1.2334728209366586,-0.0019246823902601942
2020-05-06,-0.26104232830159635,1.1018274167300013,0.11558082274615027,-0.00015198371687270167,-0.33461808348293687,1.0852672133342998,0.2700718447147172,0.0007012061192216122,-0.15086464480819464,0.435036086516303,1.0816100057327975,0.003773844800041177,1.8562618731188725,-1.1840597536374946,0.8245028366586874,0.0006904695209632729,-0.24108836232339675,-0.4651782072672122,2.0210765291443633,0.0012659514977825584,-0.22299931581676136,0.2418171199343454,1.1323030046843483,0.00031455899360953226,0.019766366981882832,-0.021398248611294024,1.0962250801272597,-0.0011875882748640628,-0.2292005201164738,1.4453802090050103,-0.4203513881186966,-0.0012496413233545492,-0.8201994604438765,0.8545877273893172,1.1631272325470186,-0.0017318559997126226,-0.32284696116329004,1.5515054928129595,-0.4781816201444527,0.0002200330162023201,0.457234413641424,-0.15241189403048888,0.8983904157121957,-0.000292655886578845,-0.08155003683068125,-0.06459307304207806,1.285321716491941,-0.0015753706491846257
2020-05-07,-0.26485016098478237,1.1056662118716782,0.116268388631536,-9.455904149370184e-06,-0.3211182709576106,1.0701816356939942,0.27233377744466747,0.0004998609185415945,-0.13528452996722648,0.4183469689076531,1.0819244442069105,0.003392969311075997,1.8165096164718029,-1.1385687073843862,0.8144377170671825,0.0010631654651947105,-0.19268095410397984,-0.5194535146213868,2.0297658235068865,0.0005813866624283779,-0.24333360285926023,0.26515746155981634,1.1269299120272196,0.0004906804368341014,0.029906060955226507,-0.03279401852746311,1.098131004585948,-0.0013254308592930172,-0.1846673725903967,1.3940402663885951,-0.4078728003257204,-0.0015893554934837365,-0.8015781968286909,0.832175002801504,1.171354710041628,-0.0016792496805386452,-0.2900172447766554,1.5128222127567388,-0.46632186198742026,0.00014167631283930923,0.4213436141650063,-0.11057512443692952,0.8868684158784765,-0.00011362606001195257,-0.08806668226752251,-0.05733114457327659,1.2842941481327588,-0.0014740173515597962
2020-05-08,-0.26297141614852054,1.0994036211550888,0.12092648642897247,-5.217610961387974e-05,-0.29756259118367906,1.0134145193218258,0.31274536071720616,0.0006682205468392238,-0.15651146235697497,0.4658873144681843,1.0484976443873648,0.003124273717985601,1.8024681555243207,-1.1090235645150734,0.79389960841273,0.0008238574521748829,-0.22963727718593127,-0.44783106662014405,1.980787868388004,-0.00024712085910908073,-0.24215061097010812,0.2605279132682701,1.1304305031276685,0.0004415744981527298,0.03173185189702936,-0.025034708187080756,1.0912065828395265,-0.000918876900749679,-0.20091497573097422,1.42678355306604,-0.43044357805780187,-0.0019129901104169961,-0.8305555845106383,0.888267283224325,1.1330063932367815,-0.0023310413055069507,-0.30080229569542427,1.5370304600847482,-0.48334995041700696,6.897307141998858e-06,0.4007363600569205,-0.07239497567038494,0.8610112091135246,-0.0006324821121406238,-0.10030620529236957,-0.03140457803081309,1.2662486508764215,-0.001677018062957723
2020-05-11,-0.25118800040954387,1.085613291574262,0.12486433893732586,-0.00011560010541641138,-0.3105396288328924,1.0287328712630732,0.30789899533428594,0.000690589357300344,-0.15322589680394108,0.46183423482252506,1.05040386248296,0.003181889348309817,1.8061702899088277,-1.113231718432927,0.7946528059644015,0.0007588376372707093,-0.22537979053368362,-0.45373029205348864,1.9857736212649415,6.191334536598923e-05,-0.25645826414633166,0.27820373733036174,1.1220289085757704,0.00018130439989384593,0.051326776162125096,-0.04963618785246182,1.104243278847739,-0.0004198469228174404,-0.1678014715831592,1.3864748897757135,-0.4133316578585787,-0.0015279495900011207,-0.8385307141027109,0.8973696430035993,1.1312393973129342,-0.0022044346071689474,-0.2927496172636259,1.527141008833119,-0.47885033285092043,0.0001320486466546431,0.4090692339274851,-0.08209984666153308,0.863612346755336,-0.0006944383463141767,-0.1009983917822948,-0.03034590845218499,1.2650510355813018,-0.0017633192265470575
